"X20240721_SIA_Batch2_Control_rep1.raw","X20240723_SIA_Batch3_Control_rep1.raw","X20240725_SIA_Batch4_Control_rep1.raw","X20240727_SIA_Batch5_Control_rep1.raw","X20240729_SIA_Batch6_Control_rep1.raw","X20240801_SIA_Batch7_Control_rep1.raw","X20240803_SIA_Batch8_Control_rep1.raw","X20240804_SIA_Batch9_Control_rep1.raw","X20240806_SIA_Batch10_Control_rep1.raw","X20240809_SIA_Batch1_Control_rep1.raw","X20240721_SIA_Batch2_Control_rep2.raw","X20240723_SIA_Batch3_Control_rep2.raw","X20240725_SIA_Batch4_Control_rep2.raw","X20240727_SIA_Batch5_Control_rep2.raw","X20240729_SIA_Batch6_Control_rep2.raw","X20240801_SIA_Batch7_Control_rep2.raw","X20240803_SIA_Batch8_Control_rep2.raw","X20240804_SIA_Batch9_Control_rep2.raw","X20240806_SIA_Batch10_Control_rep2.raw","X20240809_SIA_Batch1_Control_rep2.raw","X20240721_SIA_Batch2_Control_rep3.raw","X20240723_SIA_Batch3_Control_rep3.raw","X20240725_SIA_Batch4_Control_rep3.raw","X20240727_SIA_Batch5_Control_rep3.raw","X20240729_SIA_Batch6_Control_rep3.raw","X20240801_SIA_Batch7_Control_rep3.raw","X20240803_SIA_Batch8_Control_rep3.raw","X20240804_SIA_Batch9_Control_rep3.raw","X20240806_SIA_Batch10_Control_rep3.raw","X20240809_SIA_Batch1_Control_rep3.raw","X20240721_SIA_Batch2_Control_rep4.raw","X20240723_SIA_Batch3_Control_rep4.raw","X20240725_SIA_Batch4_Control_rep4.raw","X20240727_SIA_Batch5_Control_rep4.raw","X20240729_SIA_Batch6_Control_Rep4.raw","X20240801_SIA_Batch7_Control_rep4.raw","X20240803_SIA_Batch8_Control_rep4.raw","X20240804_SIA_Batch9_Control_rep4.raw","X20240806_SIA_Batch10_Control_rep4.raw","X20240809_SIA_Batch1_Control_rep4.raw","X20240721_SIA_Batch2_Control_rep5.raw","X20240723_SIA_Batch3_Control_rep5.raw","X20240725_SIA_Batch4_Control_rep5.raw","X20240727_SIA_Batch5_Control_rep5.raw","X20240729_SIA_Batch6_Control_rep5.raw","X20240801_SIA_Batch7_Control_rep5.raw","X20240803_SIA_Batch8_Control_rep5.raw","X20240804_SIA_Batch9_Control_rep5.raw","X20240806_SIA_Batch10_Control_rep5.raw","X20240809_SIA_Batch1_Control_rep5.raw","X20240729_SIA_Batch6_PooledControl_rep1.raw"
6849385.32,2720814.419,6816640.283,2238007.116,8328840.358,4391618.383,5144671.781,3842015.988,1952638.97,9563880.315,7368629.041,5848127.099,12376577.51,13078939.33,12821238.36,15474174.2,7952373.016,7644532.429,6155157.597,6587656.905,10855468.39,9954141.836,10682254.33,10471177,11122941.26,9889162.109,7417103.059,9456288.314,7577612.391,4872175.255,14922373.92,13187439.51,14187041.37,8903977.907,9373165.724,9968523.667,10223873.48,5982366.252,11200610.64,6690541.584,15695615.74,22154174.21,12638138.39,10122594.33,13536254.42,11066275.11,10710201.61,10052642.22,9939763.096,4529048.466,11323176.46
4040652.78,1931101.254,2509609.556,2207649.485,4132934.942,3126107.147,2982467.499,2362896.067,490809.077,3315752.455,3914273.893,3222101.105,7090647.545,6926405.192,6374765.409,5976256.146,4607702.984,4643344.321,3102157.443,1983100.287,5762515.562,5346657.114,6514454.092,6770617.733,5811429.944,5479945.536,4269399.739,4946815.4,3750208.458,2452742.025,7344271.546,7552416.931,8630640.986,2922836.397,7382826.878,4220888.516,2569893,3646195.8,6424461.453,2909311.814,8376272.69,10562915.82,7278411.499,4415564.38,7277063.205,5578788.553,4880866.522,5463193.62,6115759.29,2966535.084,3780445.29
1266074.336,1541129.163,2082890.406,1959851.41,2870409.211,1012064.39,2203157.815,1657767.104,1534845.194,3153257.817,2123490.524,1973298.887,4007989.813,1693723.898,4005988.307,3068757.393,2240479.54,3033881.727,2956298.266,2842013.372,3762932.098,2962785.34,3322012.768,2805664.593,2497875.652,2891377.417,3062643.648,3758914.236,3194285.25,1234824.37,3394463.193,4509463.314,4100192.862,2423196.114,3252993.919,2815144.67,3474843.666,4287031.435,4139450.723,2897449.935,3702881.63,4713105.005,3815969.513,2985681.384,2438710.552,2570364.755,3185175.381,3661174.144,1607999.304,1884783.349,1336401.744
4552375356,2699744564,4556589352,3088509408,5187577237,3489953673,3873304195,2898328998,2681128597,6216808108,4008013099,3921700755,6179012530,6394728593,5335791502,6025424838,5125315090,5078586763,5312740936,5396034458,5669035248,5930221079,5550411354,6255688313,5189697126,5330254527,4868732061,6501246444,5211374563,4578099700,6495422067,6465846195,6576414124,4443543717,3906492994,5311097296,5985362686,6371404457,6900198204,5269858917,6871600946,7837973309,6370915670,4655754564,5588579013,5556360876,4836328209,6226391604,6868977669,4730781200,4755647677
44342276.37,17825146.48,39061134.75,22683974.59,55909349.35,27628231.71,32526112.56,29245722.7,11972903.2,74474551.95,46622380.85,39172171.19,63701126.36,72572844.88,65085099.1,67456713.55,52428765.42,51645119.51,39779220.29,46739970.44,71464662.17,59097115.76,61310026.28,69460767.54,46539009.41,55948896.99,47855093.23,56067379.53,46211197.85,37713206.13,84883688.66,72051500.35,75585776.49,53290505.9,65324214.39,55321373.69,56947099.04,62848331.42,72893009.68,50424613.65,85848965.41,95694846.26,65891312.63,56818744.82,64177756.55,66118002.35,54202014.73,53166769.93,64348133.08,43940047.08,55300273.61
661404488.6,356815227,580405694.2,468455888.2,691536108.4,527987694.9,573558857.6,510279438.3,265058837.7,856460449.7,608667421.2,570085381.9,819078855.2,819550584.1,841309269.6,801845837.7,729282221.1,726112397.7,659269102,659857832.8,749753057,774893919.3,735759951.1,897960165,688698025.1,809418937.5,660662210.2,803221788.8,679859555.5,568394466.2,846383340.2,808351241.8,903623992.7,663142957.4,803777733.8,729180187,858549091.8,844912683.7,835902989,664764678.8,930129724.1,1085265989,800058228.9,695682986,791749321.3,803479496.5,760258696.9,780474113,942722588.4,601717110.4,645411666.7
232344449.5,145976361.1,197419743.8,159586544.2,242993007.3,167969962.6,200197147.2,155852247.6,142376247.1,320706081.5,224026353.5,196874021.9,295257491.8,291587485.4,309642093.1,277632124.6,263426971.1,254115138.4,227270425.6,253256028.3,262572491.8,267690563.2,268353933.1,316983920.3,244789690,277264712.5,217255177.1,311667308.8,247308649.1,226580294.5,318928585.2,298663008.3,330894262.4,220609507.8,271744416.8,240500397.7,309332723.6,296555983.7,325681691.5,259028239,348653819.6,416049090.1,292860929.9,234189325.8,279017063.4,262162870.1,273095890,265305925.6,331607705.4,215310977.2,249492390
14796293.59,5429757.224,13212926.51,8358099.024,20813868.88,9899863.261,12193660.69,9659655.902,4117376.822,31024893.8,15195769.88,13551202.18,25182383.34,31404045.12,32935206.78,30181857.13,25975629.34,20328533.45,13136164.18,20708126.55,25247056.53,22670329.95,20179229.6,35856738.6,21599762.9,28541823.32,18954283.73,28394336.02,15571857.28,13696766.81,34091194.11,26395193.52,29868786.71,24078256.5,27141015.95,25584529.98,36730478.03,30051964.28,26774098.91,22144832.18,35468422.97,40981411.22,25004789.07,26160172.07,30100189.51,29197076,27616149.31,22672394.1,31058378.98,15771157.02,27397184.47
1672625420,1000622245,1568266633,1113163959,1990850529,1266795914,1387832811,1155042811,969891090.1,2850127615,1524439110,1405601115,2405478839,2319312663,2319303889,2153623219,1902767099,2036755873,2056239268,2151852046,2203082034,2230697936,2083724635,2438682574,2008508136,2010664964,1961028425,2613882301,1956216345,1874181744,2361670959,2480352722,2667250385,1819484214,1985882792,2021908989,1976254069,2764142770,2658285083,2278340717,2729021591,3085323691,2242468094,1878100967,2194220588,2227453428,1884449709,2545751980,2644424829,1989311234,1638649267
53260.659,43184.224,43582.117,46140.883,113700.646,46269.536,229671.964,42135.783,359177.142,484278.895,58796.466,48297.085,135949.476,58695.132,1184689.371,720505.461,49498.264,933837.156,246609.084,72600.121,72814.762,216354.947,101659.276,165856.663,732230.61,1083653.045,44829.023,124331.515,1856172.433,137573.684,80964.048,67550.163,75015.953,2295755.739,533004.536,245934.862,288535.205,484883.365,366143.734,425603.198,109084.203,100656.187,73085.103,45909.072,2738945.569,183348.045,309169.641,304994.501,1134962.978,397909.688,82222.059
213698749.6,149323589.2,211566783.6,170098263.3,253211446.8,175313301.2,209319464.6,170021470.6,138721565.2,318538775,206912190.9,199028100.4,307564770.4,267975456.5,287405683.1,267673541.2,256955895.5,239194391.2,236117120.3,261175419,270608397.4,287105027.4,264438489.6,310454144.7,243000948.8,277955729.1,254781927.4,301914843.5,248681938,230169988.5,307634844.8,317504826,328026206.1,232898531,260445547.1,261575883.3,305481125.4,321329689.1,325009246.4,270032005.1,324581745.3,400704241.3,280172351.5,236685035,274217085.7,267077062.3,256912284.1,291743765.8,340000502.8,229089799.2,307111379.8
8843808.255,5153298.196,8152137.905,6315583.575,9365076.33,6738176.9,7850069.295,5406622.799,4586395.501,13664701.56,9464938.758,7892206.737,11197339.21,11914274.56,9850174.773,10588115.15,8313397.159,9357248.053,9032438.648,12719799.4,11685537.56,11496228.17,8389313.934,11707088.83,9718087.697,7800539.647,9388477,12187672.06,9910438.183,10888915.17,13171257.8,12487057.46,14584194.11,8041062.179,8339980.482,5900097.646,8552552.839,11789241.65,11429438.9,12215302.73,14036855.37,15262058.49,10921366.62,9242487.584,9348939.758,10426728.26,8975120.734,11811619.92,14090689.79,11994249.74,8203033.714
280036323.8,148287712.1,247078701.1,192829348.6,300581604.4,225105952.8,241727217.6,206852703.8,109449291.1,400846832.5,281830642.7,255981252.5,343453442.4,355952322.5,347525308,336201186.8,307828073.7,312594053.9,277385214.8,336511684.2,329557841.6,331114596.8,313828203.1,378020084.1,290739506.6,325990208.2,282731749.7,353717402,291356910.2,295466149.1,373890672.8,363867466.7,385591172.3,277696575.7,331597294.9,323622078.4,372487809.7,365061767.4,368385999,340942086.6,407656751.7,469119593.5,351341130.9,305477663.2,325146128.4,351876928.5,312021714.6,338505806.6,405310557.4,318865669.8,335229330
583603.673,177514.184,684058.738,336448.504,1349121.918,588451.57,796280.249,519220.953,147075.666,1457747.481,736563.765,438645.085,1162901.396,1927361.942,2216804.137,2281295.954,1713768.356,1130964.024,874811.851,1616301.717,1501396.363,1488076.048,1094607.106,1574098.271,1522504.402,948684.929,1840619.907,2016497.77,1298576.722,1165629.668,2212796.415,1954155.508,1421454.047,917746.594,2013991.109,1348445.045,1434363.934,2175556.398,2144328.027,1678389.801,2850996.226,2880797.651,1470028.506,1791167.484,1756685.195,2312465.915,1118277.946,911495.044,2065779.485,1422444.4,4475638.007
3035188.91,1247428.791,2586519.62,1570473.185,4536249.149,2513200.503,3152796.631,1612668.355,1187418.301,6795005.357,2626335.754,2714038.447,5158674.769,5156555.074,7067054.965,8504593.517,6439180.673,1948756.751,3156056.91,4826856.21,5655567.93,4784955.241,4465938.372,6936401.148,4660218.938,8420864.53,5094864.924,6124800.378,3639859.459,3769821.101,7288986.085,5956882.184,5839646.119,4880175.812,5388659.806,3189018.723,8795473.221,6441738.813,3600021.644,5393127.55,8048658.066,8830680.799,5047602.917,3642626.407,6687543.059,6823178.05,5550186.788,5806389.905,6761241.044,4145833.352,11358826.26
1149648.679,401713.252,907013.485,596370.534,1251024.131,368256.589,988178.904,495395.298,281746.823,663618.956,931384.693,924595.829,1970797.414,1928405.087,1946724.183,2476833.642,1855651.787,1112850.697,1131713.574,1630199.116,1851468.863,1082201.096,1433001.489,2192656.99,1622926.281,2538459.3,1550493.291,2076540.101,1327780.349,1339157.703,2304126.627,2573726.783,2049548.568,1475449.951,1714714.717,1873809.157,2911295.291,1944785.757,2095517.09,1724383.42,2929641.62,3396608.341,1756344.764,1567441.654,2140595.982,2269693.193,2318366.562,2036471.494,2350279.191,1504891.319,3754346.611
4829900.285,2644428.942,4186546.473,3114314.074,7164795.263,3683046.087,4136527.378,3653540.285,2404649.103,8568937.326,5128217.078,4213627.7,8169302.619,8412177.371,8513777.578,12134504.03,7276976.771,6135689.201,4631672.327,6319727.071,7949417.844,7193982.698,6149399.403,9734847.859,5911698.91,10617692.17,6990136.88,9138552.314,5625174.621,5704241.988,10254110.29,9532846.343,10282426.87,6432508.643,7999282.449,9663087.31,11096275.92,9374477.109,8208003.937,8479467.384,10474576.73,14364352.13,8010942.355,6659601.864,8433215.719,9612762.359,10161666.76,7475373.278,7809684.126,5760820.114,13228999.12
158479.468,161809.209,120845.226,114751.876,89440.78,141180.129,90630.976,91318.101,88496.399,88552.674,132050.884,115656.02,108226.368,112311.752,122632.557,243734.949,91046.121,122046.78,85314.974,69279.033,131844.284,103976.948,133510.55,171667.238,116617.825,236934.796,102675.611,108073.695,82866.233,68705.051,183949.834,110686.123,133020.043,103481.818,139955.042,115019.864,136178.941,185563.169,105961.751,71380.673,111632.628,153552.578,127936.404,123847.542,105684.677,168815.74,124845.781,82127.015,89598.501,78215.656,1250825.969
2845465.409,524246.857,947820.369,1580241.219,3051324.379,1479689.644,2961355.334,1873214.541,1507844.221,2018621.591,2154072.311,1782282.835,2824514.559,3121418.562,4854161.834,6582696.53,2879054.334,2817826.37,2507960.996,2014410.968,4017444.554,2914396.097,2683090.305,4981772.432,3450419.318,5528716.053,3335292.606,3686987.302,2399517.311,2172373.782,4570696.212,3744211.281,3506167.743,3767108.886,5724341.364,3628945.761,5808976.952,4114775.741,3577590.38,2233556.749,4515941.352,5305816.001,3228696.775,3616836.022,4420984.806,5131810.953,4446272.547,3555124.25,3377967.744,1771751.827,16853341.44
1150790.49,127045.809,745527.012,513436.341,1289830.924,886596.97,1119458.429,680996.375,220900.739,1660509.565,663633.969,560622.375,1402356.232,1241895.032,1331821.104,3355688.493,1456266.646,1189541.248,618727.992,521646.616,2110901.489,1048108.065,1188270.083,2210242.758,837138.108,2710373.714,1711036.886,1830944.326,620939.972,857564.242,1447020.981,1981180.617,1685289.786,798552.005,2550961.267,1858164.041,2488917.475,1274124.145,1638678.687,1203170.564,2626369.841,2663472.41,1353892.666,2090152.17,2135016.397,1016595.586,2134574.525,1561278.065,1873582.364,858395.22,6667166.576
21961509.75,6528710.102,14374819.76,9433909.195,21671536.73,14837506.55,21348116.75,11131175.97,9674456.552,25743112.27,17048287.84,14311132.14,24386853.37,20522204.06,24848474.78,51713532.1,32248242.02,12247280.35,15670844.37,18666830.36,33556714.08,25304940.59,20673631.29,30463058.97,21204722.1,35195797.73,25968583.91,25906313.13,20376099.46,16422095.65,41350099.94,31108678.08,30621308.56,25533987.44,33444378.13,31960465.46,43264790.98,26802331.99,31197049.5,23981792.12,42024633.97,45132699.08,25493537.91,25159725.01,35335468.88,38924499.99,37931601.42,30953159.21,35307949.17,18728163.94,70111618.04
17356043.4,6310723.595,13915720.34,8510283.076,16507788.31,12291957.35,19115294.15,9892333.593,9918077.63,26432612.18,13981897.22,13429891.03,25943216.64,18456620.79,29327942.44,43531997.11,28027639.79,19176602.4,17959495.22,18724474.99,27766175.67,24470046.1,21075325.71,29092464.57,20014140.33,40471844.03,22891233.87,28763134.63,18860790.52,17220201.19,35032616.02,30881253.52,28359461.84,23479708.94,30971744.71,28119970.42,43775687.68,34883927.99,29787476.45,21080534.49,38371684.2,44766006.94,24891985.54,22845296.29,27425453.84,37180229.11,30179080.3,29349097.05,34350726.29,18505771.93,47717212.14
2469681.961,616580.272,1873691.804,727621.49,3298639.319,1544076.407,2345424.906,1057761.795,600491.931,5303415.831,1871212.636,1827160.836,3557273.535,3821795.614,5243462.947,6393469.824,4006896.47,2718398.391,2357848.736,3631407.634,3633817.33,3349251.071,3851899.25,3223114.559,3259436.187,5655360.703,3728842.43,4371436.168,2778253.246,2951406.591,5159271.348,4418599.692,4334559.858,3723348.245,4296557.404,3950199.647,7308802.624,4795095.199,4411707.992,4308682.135,6151380.561,7296958.203,4040963.628,3927855.927,4813269.365,4800269.846,5204543.4,4146227.922,2780963.983,3375221.029,6606092.94
70153342.63,27812672.02,65607269.7,41086446.88,86586967.02,58348141.36,74581362.9,45820604.69,39243086.68,109301623.6,60421180.91,65004300.44,107965442.8,83081819.84,127782878.6,165707633.2,116339168.2,84652216.36,61010422.18,76759553.57,120328693.1,105966560.3,83450387.34,122679642.4,93648689.28,161923026.2,97250501.35,128830400.8,79865015.53,69038470.99,150739757.9,140727184.1,122114862.7,102447678.8,138426334.8,131594500.5,168514676.1,139916384.1,118458875.4,85226036.42,158240566.9,195711955.5,112621999.5,101650843.3,147044996.2,151810221.1,132458818.8,111647644.2,126639820.1,77961695.07,165923125.3
3827993.249,1314963.807,2939880.025,1965411.85,4463650.126,2909552.855,3540387.096,2388151.212,1721635.15,5444457.622,3418879.569,3424511.664,5840713.961,4353922.277,6547008.613,9266646.809,5550707.335,4025787.883,3728111.244,3473439.337,5856951.505,6040916.362,4489353.237,6255370.066,4474165.203,7773217.412,4249127.236,5698525.48,3757542.594,3801442.858,7670319.268,7329185.329,5904954.472,5542007.454,6846411.43,6489039.022,8185511.741,6992935.032,5026480.551,4179352.835,8297469.328,10514374.28,5323281.899,5142137.204,6742824.059,8324772.584,6600282.786,6142765.998,6872008.492,4303162.185,9680272.08
1606850.157,564557.638,1377018.008,873407.705,1855453.016,1170095.651,1410843.085,845860.036,635094.42,2513421.338,1459691.661,1182483.009,2112106.745,1899732.519,2892844.902,3793759.241,2190850.102,1353554.423,1339716.118,1696813.969,2543436.523,2367937.772,1797709.843,2230003.454,1986512.453,3343936.099,1920401.227,2606577.823,1477290.534,1426712.144,3435971.867,3300631.215,2643004.631,2062603.173,3458758.127,2370256.012,3302664.764,2918494.853,2219665.504,1568928.143,3425562.552,4436890.024,2349603.217,2259334.79,2812512.715,3123619.454,2561571.322,2692564.536,2825923.282,1404386.455,4694969.236
3115695.504,1034402.729,1932270.089,1537278.487,3382864.575,2143026.974,3228715.824,1689650.149,1474129.242,3584059.302,2599791.474,2282711.623,4278340.995,4301480.211,6390364.179,7627562.225,5281237.734,4144040.687,3013599.918,3194229.324,5647210.268,3789420.623,3670607.876,6159731.332,4533652.359,7165210.172,2460472.514,4513101.468,2683462.829,3344178.048,6747924.099,5367736.438,5742446.229,4998955.868,5958540.795,5000634.051,6404748.491,2418305.55,4820862.357,3574411.302,6357135.762,7383323.233,4569557.783,4943474.651,5988001.11,6118517.019,7345536.723,4446027.282,5041502.915,2704295.633,13252044.86
1272946.048,530251.599,1220062.997,773735.802,2141043.741,934918.676,1910584.76,936949.96,826440.088,4289053.101,1756335.782,1331251.598,2750634.55,2869065.056,4217521.272,3568578.407,3918722.041,1312224.475,1788549.062,2725562.905,3213145.533,1870824.242,2451508.884,3853237.171,1776862.204,5108904.883,3511391.551,3477362.809,2101687.063,2096069.02,4569562.681,4140242.156,3518894.383,2630630.646,4570768.212,3421938.474,5454116.595,4191516.996,2154674.049,3240429.841,5047622.305,5674973.71,3143750.792,3097262.678,4082638.006,4532109.671,4582867.115,2792553.263,3913438.635,2630284.836,7010879.947
13575162.16,4903258.184,8333811.311,6243155.126,13349546.58,9060403.161,12013705.89,6693404.405,6051518.12,16720210.49,11618308.99,9454843.939,19099158.06,13701189.72,20578754.78,31383983.82,19150946.42,10917992.3,9113964.116,13234494.1,22351638.38,12619939.29,12810024.77,21006268.11,14333048.73,22366159.2,19135765.97,17479894.99,11111144.11,12043283.1,30476710.67,23665425.42,17430355.94,20137858.64,22051443.96,8840983.916,30651927.25,15556130.56,19438291.56,17932450.27,30515059.29,37367808.96,19181300.71,19109967.89,23491359.22,24669628.03,20805454.38,22601885.75,19138727.74,14275815.35,35801010.21
440408.015,109551.479,323274.296,176129.349,555024.668,317005.776,404446.833,171020.084,149789.181,771656.56,299407.184,222125.549,670307.529,528179.715,1007934.274,1534841.129,900899.897,308489.711,385975.547,443077.828,803951.462,715967.21,772798.18,1062464.273,684522.574,825906.441,628218.445,807261.652,356546.252,474832.436,1287712.075,857005.518,822706.764,757534.032,615727.538,789079.455,1596960.37,1034865.199,467084.441,629814.537,1388143.803,1544451.05,613408.096,811945.473,868935.11,1114244.786,845402.593,909869.379,560153.341,415995.991,2036688.555
573019.166,147402.71,209504.057,259519.586,701596.726,366678.446,595605.486,364809.371,246259.681,878442.743,484132.24,345615.186,548738.258,292143.289,1106202.842,1770888.694,1044544.473,626740.972,587228.962,749892.021,880311.217,866333.281,576611.509,773186.064,907898.605,1377039.064,704604.253,1140525.819,648098.461,481749.898,1194901.385,1290698.626,842272.702,835322.709,1195382.233,932812.596,1396716.817,784195.988,949585.274,830766.6,1556128.159,1586828.385,812433.536,771986.921,1035881.739,1206342.542,1162081.918,998316.249,1050422.868,599194.62,2431606.242
4586507.316,1617538.368,3090365.453,1999864.095,5672613.967,2550451.059,5148132.332,2776722.472,1751990.144,8091191.167,2398607.921,1650928.218,7043757.417,7012610.918,9932699.271,13162575.21,8709773.131,5628671.456,4278549.031,5460537.905,8348596.394,6464998.393,5673889.703,10299427.08,7284764.126,11430936.31,6830637.087,4564424.753,3054911.08,5303354.233,9916814.717,8771677.895,8823262.789,8655762.426,9733722.889,7714850.931,12420062.21,7984175.423,7569093.664,5758019.169,11342956.42,13081572.57,7515835.44,8376832.782,8847963.666,8823863.407,11157724.78,7013865.062,8534628.843,5129820.491,19071971.03
3858645.872,3122998.8,2909854.743,2893581.222,4496546.813,4258027.681,2600293.349,3295212.156,762095.195,1787783.044,3506481.768,3172624.706,3853004.379,3317283.975,2458065.745,3015584.441,3193777.032,2930142.96,493725.504,1839275.983,3347518.87,1903711.203,2825242.237,3644169.995,1979850.587,1641690.187,2852483.902,2470415.493,1019001.381,1323853.298,3180983.627,1864863.395,2383513.308,2342655.595,2425430.881,1472931.642,3439651.669,2384446.603,2097422.22,1711582.345,2463617.76,2659489.793,2268577.494,1152289.626,2444173.187,2477848.63,2881875.796,2057106.794,2488639.058,1576238.432,6541630.527
3905949.941,1009422.51,2461410.435,1183473.912,6088204.52,3273331.055,3129494.18,1784010.889,1413530.936,10184266.94,1323674.024,1500011.704,4042477.386,7443544.856,8787047.365,2199114.196,7971404.008,4970337.875,4073776.564,8216600.924,3579942.944,3885393.498,3569952.31,8050244.716,2359719.14,15174223.43,3149112.372,4889281.067,4987104.713,4835278.872,8267409.688,4071749.803,5856731.798,2954839.227,4423874.703,3617462.884,13732937.67,9032291.273,7619470.219,2392405.142,8496821.35,10531109.08,6612299.368,4571202.985,1543135.435,7203175.696,9984989.286,8795828.464,8716646.346,6922655.948,8096638.646
4822648.927,835035.67,5033751.623,2878479.435,7878613.479,3696998.621,5959554.691,3106672.839,3672642.131,17663573.91,4494291.695,3257177.62,8605010.331,10667221.82,12983180.36,18805369.97,10761686.32,6827701.716,6689908.227,10692342.35,8679056.772,9193440.398,8371152.529,15148444.25,10579564.62,20177094.61,9615720.412,10736539.55,8880874.838,9834641.033,12884361.24,13482066.12,12562045.98,9464925.02,14317430.39,13760039.86,18512007.79,13848187.87,15629240.33,13876618.03,17515549.64,21329860.04,12766450.63,13910361.55,15181307.12,15917239.84,18109467.36,13657334.42,15780022.93,11217852.57,6653551.172
50018079.08,23973125.57,41712212.95,29371743.9,68845800.6,36506957.65,60814951.57,36156687.13,28120276.47,104348061.4,46295440.36,34187171.11,73758537.31,87274375.49,95812277.98,115223815,86206209.19,66895414.72,52449058.06,74816489.79,67545731.12,77313269.81,68647186.48,110575892.1,76858221.96,120909353.5,81748697.32,88891430.12,61489067.3,62885894.87,97716688.14,92833127.14,94253515.71,80120506.98,97178779.17,99026907.98,115259327.4,99294907.17,96178431.2,84965660.21,126986968.8,132286348.3,81281892.41,91508628.79,108656041.8,102007556.4,111265341.1,95105933.77,103070142.4,66634632.38,36430337.78
21587360.78,8775212.221,18156439.91,12333849.4,28443822.86,17895593.96,22979864.65,11554708.56,10570112.26,33925899.24,18355447.13,15217354.45,29169076.97,32043872.08,43857492.01,52640050.07,34636280.24,26132461.98,20080013.39,25271253.13,29453569.47,27567550.85,25692464.11,45235621.7,28728891.87,49288606.24,31410355.28,34609969.22,24114757.65,23202840.77,40307564.97,36328728.33,35357036.68,30549595.97,42016178.15,40884759.3,52374532.8,42468471.67,35866887.21,28442277.32,49983785.66,55105694.33,31306244.99,35481790.62,43332455.22,42819048.86,46405812.53,34344580.12,40806139.28,25356299.98,22477055.19
5879547.017,2750213.828,4274548.733,3204721.907,6805031.298,3644233.268,4037324.748,3486016.332,3472680.584,8164386.38,5398095.764,4300012.126,5781555.746,5954095.74,7844838.994,11518726.51,6689916.142,4906099.622,5441396.255,5864015.805,8061701.251,5770210.401,5500971.025,7033750.921,6258811.328,8762712.733,4636792.742,6864773.672,6006806.755,4878888.272,10959094.57,7285789.938,7028046.648,6579582.808,8447510.73,7743775.733,9937351.868,7244857.627,8377405.925,7284956.094,11789523.81,10022547,6486717.473,7231540.202,9455569.654,8365804.953,6944287.669,7078791.067,10614560.67,6083652.809,7660024.039
31900017.02,11116403.04,35883805.2,20687841.86,56891351.68,24061904.4,40079145.96,20824748.55,14528993.97,134308563.4,34515099.83,25385525.89,69059227.54,82572160.65,95124787.4,113566213.9,78088904.95,55268141.12,44861063.29,96059878.13,60866748.29,69234047.52,61232211.94,112829000.9,71121523.51,124955090.4,67516732.98,78108671.76,58969079.86,75473840.58,96274291.24,100894917.1,91877902.2,73254602.26,99205050.93,103324019.4,113126680.1,99597588.05,104572774.2,104528281.5,129569292.1,97793880.12,94472312.68,98650045.48,106468936.3,103652619.9,122698182.3,96481720.56,114819952.5,89013032.93,33007477.24
6444457.5,3551069.147,2037511.832,3172979.702,5957773.371,3520763.921,1324962.041,2402966.457,1099890.884,1580673.055,4450804.886,4145072.649,4751571.948,3345371.274,8710718.416,5977177.131,4514954.809,4036085.308,1840325.965,754547.277,6275077.644,3441737.272,2125377.545,5863772.416,5230264.304,4576928.75,3442823.794,4225540.345,1719130.87,594243.313,6007514.246,2602414.296,4774327.214,3947528.451,6756977.203,1851523.953,4678359.946,3866859.743,1055745.394,684426.075,2501052.554,2607337.439,3208656.056,2096472.746,4267782.405,3578945.591,2831419.595,1330388.03,897784.382,137986.47,10903251.5
3374476.803,1322321.502,3362852.951,1943298.398,4719417.223,2608676.944,3306537.136,2012630.379,1480697.52,10769701.03,3372711.594,2736723.976,6603136.51,7425687.892,8339445.995,11162886.74,7203443.81,4644992.435,3836415.901,5174639.696,5593191.268,6219794.106,5778985.591,9281541.655,6133385.401,10508607.01,5667245.633,6536408.456,4770744.555,5617987.578,9213467.74,9330862.38,7621390.874,6538399.903,9333694.603,7499348.361,11263409.63,8436311.108,6862228.873,7442542.631,11111126.09,14225839.03,7550729.125,7768166.08,9940511.796,9048383.533,10072672.97,7307753.496,8300727.673,6159809.242,3995392.615
3061675.133,1231592.317,2741429.386,1422786.54,4881756.346,2427874.24,3435345.762,1001825.918,588934.459,6746801.101,3263523.421,2399394.072,5802469.16,7044904.333,5198189.594,10282132.86,6496267.145,4498977.099,2744974.863,5214604.921,5574803.685,3560953.24,5030085.765,7099769.621,3003128.809,8100879.677,5135983.135,4152233.992,2448235.75,4543917.211,6911393.458,7285543.748,6950509.628,2357651.867,6305420.784,5925479.983,8011156.909,6647940.968,6860083.63,5691940.57,9824253.039,11365417.13,6741244.872,6952365.913,6861854.003,7498704.738,7656237.689,6227535.527,7588624.523,4958383.207,3116313.612
