"","Sample","names","size","isdir","mode","mtime","ctime","atime","exe","Runs","Set","Observation"
"398","NC7","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_NC7_NPB.raw",10382823477,FALSE,666,2024-07-21 05:11:14.961489,2024-07-21 17:34:02.181643,2024-08-02 14:23:46.02305,"no","20240716_WFB_Plate_09_NC7_NPB","Acute_NC","DTT"
"399","NC8","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_NC8_NPB.raw",10591397093,FALSE,666,2024-07-10 21:03:28.823397,2024-07-11 09:56:35.758509,2024-07-29 18:40:01.838245,"no","20240708_WFB_Plate_07_NC8_NPB","Acute_NC","DTT"
"400","NC9","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_NC9_NPB.raw",11236677677,FALSE,666,2024-07-29 09:53:32.061178,2024-07-30 00:10:38.068829,2024-08-05 17:18:56.524952,"no","20240726_WFB_Plate_08_NC9_NPB","Acute_NC","DTT"
"401","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/QCs/20240612_WFB_Plate_01_QC_01.raw",7043562294,FALSE,666,2024-06-12 13:33:48.598156,2024-06-12 13:36:46.157547,2024-07-29 18:46:22.239599,"no","20240612_WFB_Plate_01_QC_01",NA,NA
"402","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/QCs/20240612_WFB_Plate_01_QC_02.raw",6608544928,FALSE,666,2024-06-13 11:26:53.258795,2024-06-13 12:44:58.872265,2024-07-29 18:47:28.255827,"no","20240612_WFB_Plate_01_QC_02",NA,NA
"403","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/QCs/20240612_WFB_Plate_01_QC_03.raw",6274001802,FALSE,666,2024-06-14 09:11:05.061184,2024-06-15 17:40:55.443542,2024-07-29 18:48:30.230724,"no","20240612_WFB_Plate_01_QC_03",NA,NA
"404","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/QCs/20240612_WFB_Plate_01_QC_04.raw",6339571640,FALSE,666,2024-06-15 06:54:58.111336,2024-06-15 17:41:49.714481,2024-07-29 18:49:29.475439,"no","20240612_WFB_Plate_01_QC_04",NA,NA
"405","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/QCs/20240612_WFB_Plate_01_QC_05.raw",6022379905,FALSE,666,2024-06-16 04:38:38.9676,2024-06-16 12:01:20.223709,2024-07-29 18:50:29.505863,"no","20240612_WFB_Plate_01_QC_05",NA,NA
"406","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/QCs/20240615_WFB_Plate_02_QC_01.raw",6276162501,FALSE,666,2024-06-16 11:44:54.361248,2024-06-16 12:17:27.592022,2024-07-29 20:21:54.132402,"no","20240615_WFB_Plate_02_QC_01",NA,NA
"407","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/QCs/20240615_WFB_Plate_02_QC_02.raw",6887751162,FALSE,666,2024-06-17 09:29:47.335484,2024-06-17 11:34:21.046276,2024-07-29 20:22:53.709574,"no","20240615_WFB_Plate_02_QC_02",NA,NA
"408","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/QCs/20240615_WFB_Plate_02_QC_03.raw",6566050066,FALSE,666,2024-06-18 07:13:53.618664,2024-06-18 11:22:04.574009,2024-07-29 20:23:58.823181,"no","20240615_WFB_Plate_02_QC_03",NA,NA
"409","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/QCs/20240615_WFB_Plate_02_QC_04.raw",6212928025,FALSE,666,2024-06-19 04:57:46.314068,2024-06-19 10:09:53.323683,2024-07-29 20:25:00.959545,"no","20240615_WFB_Plate_02_QC_04",NA,NA
"410","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/QCs/20240620_WFB_Plate_03_QC_01.raw",9161298388,FALSE,666,2024-06-20 15:50:39.988541,2024-06-20 15:55:57.587318,2024-07-29 22:02:59.087734,"no","20240620_WFB_Plate_03_QC_01",NA,NA
"411","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/QCs/20240620_WFB_Plate_03_QC_02.raw",7383422327,FALSE,666,2024-06-22 02:33:48.246262,2024-06-22 09:37:07.815893,2024-07-29 22:04:26.068478,"no","20240620_WFB_Plate_03_QC_02",NA,NA
"412","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/QCs/20240620_WFB_Plate_03_QC_03.raw",7091985326,FALSE,666,2024-06-23 13:02:08.150482,2024-06-23 21:46:32.872959,2024-07-29 22:05:35.997681,"no","20240620_WFB_Plate_03_QC_03",NA,NA
"413","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/QCs/20240620_WFB_Plate_03_QC_04.raw",6725840070,FALSE,666,2024-06-24 10:51:01.097954,2024-06-24 15:01:51.530802,2024-07-29 22:06:43.302629,"no","20240620_WFB_Plate_03_QC_04",NA,NA
"414","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/QCs/20240620_WFB_Plate_03_QC_04_Extra.raw",9635092885,FALSE,666,2024-06-25 11:49:13.345358,2024-06-25 16:54:08.245218,2024-07-29 22:07:46.878386,"no","20240620_WFB_Plate_03_QC_04_Extra",NA,NA
"415","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/QCs/20240620_WFB_Plate_03_QC_05.raw",7481363637,FALSE,666,2024-06-26 00:43:45.79863,2024-06-26 08:53:17.038801,2024-07-29 22:09:17.808941,"no","20240620_WFB_Plate_03_QC_05",NA,NA
"416","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/QCs/20240626_WFB_Plate_04_QC_01.raw",9007321897,FALSE,666,2024-06-26 12:47:46.057495,2024-06-26 13:21:51.745859,2024-07-29 23:59:13.377897,"no","20240626_WFB_Plate_04_QC_01",NA,NA
"417","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/QCs/20240626_WFB_Plate_04_QC_02.raw",7824345256,FALSE,666,2024-06-27 10:38:28.96216,2024-06-27 13:50:57.101999,2024-07-30 00:00:40.12443,"no","20240626_WFB_Plate_04_QC_02",NA,NA
"418","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/QCs/20240626_WFB_Plate_04_QC_03.raw",7624456136,FALSE,666,2024-06-28 08:28:48.840014,2024-06-28 09:21:26.10154,2024-07-30 00:01:58.476049,"no","20240626_WFB_Plate_04_QC_03",NA,NA
"419","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/QCs/20240626_WFB_Plate_04_QC_04.raw",6481673665,FALSE,666,2024-06-29 06:19:09.781107,2024-06-29 09:29:43.943935,2024-07-30 00:03:13.306612,"no","20240626_WFB_Plate_04_QC_04",NA,NA
"420","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/QCs/20240626_WFB_Plate_04_QC_05.raw",7099238520,FALSE,666,2024-06-30 04:09:48.936514,2024-06-30 10:55:01.190491,2024-07-30 00:04:17.667089,"no","20240626_WFB_Plate_04_QC_05",NA,NA
"421","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/QCs/20240630_WFB_Plate_05_QC_01.raw",7151624861,FALSE,666,2024-06-30 11:18:08.685793,2024-07-01 09:50:06.305811,2024-07-30 02:10:44.585699,"no","20240630_WFB_Plate_05_QC_01",NA,NA
"422","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/QCs/20240630_WFB_Plate_05_QC_02.raw",7848518291,FALSE,666,2024-07-01 09:08:39.309256,2024-07-01 09:48:04.880041,2024-07-30 02:11:56.547588,"no","20240630_WFB_Plate_05_QC_02",NA,NA
"423","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/QCs/20240630_WFB_Plate_05_QC_03.raw",7602465601,FALSE,666,2024-07-02 06:59:01.103836,2024-07-02 09:39:47.847706,2024-07-30 02:13:20.559446,"no","20240630_WFB_Plate_05_QC_03",NA,NA
"424","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/QCs/20240630_WFB_Plate_05_QC_04.raw",7063143068,FALSE,666,2024-07-03 04:49:53.179543,2024-07-03 09:28:44.794794,2024-07-30 02:14:55.237555,"no","20240630_WFB_Plate_05_QC_04",NA,NA
"425","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/QCs/20240704_WFB_Plate_06_QC_01.raw",12075181578,FALSE,666,2024-07-04 13:19:47.795811,2024-07-04 15:33:50.961229,2024-07-30 04:11:05.06039,"no","20240704_WFB_Plate_06_QC_01",NA,NA
"426","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/QCs/20240704_WFB_Plate_06_QC_02.raw",9912329965,FALSE,666,2024-07-05 11:13:06.750467,2024-07-05 17:41:12.459831,2024-07-30 04:12:59.05932,"no","20240704_WFB_Plate_06_QC_02",NA,NA
"427","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/QCs/20240704_WFB_Plate_06_QC_03.raw",9060416723,FALSE,666,2024-07-06 09:06:43.851572,2024-07-07 09:58:40.513767,2024-07-30 04:14:32.084244,"no","20240704_WFB_Plate_06_QC_03",NA,NA
"428","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/QCs/20240704_WFB_Plate_06_QC_04.raw",10027353093,FALSE,666,2024-07-07 06:59:37.123592,2024-07-07 09:53:35.919279,2024-07-30 04:15:57.339113,"no","20240704_WFB_Plate_06_QC_04",NA,NA
"429","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/QCs/20240704_WFB_Plate_06_QC_05.raw",9460103925,FALSE,666,2024-07-08 04:52:56.622208,2024-07-08 09:37:39.432285,2024-07-30 04:17:32.517073,"no","20240704_WFB_Plate_06_QC_05",NA,NA
"430","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/QCs/20240708_WFB_Plate_07_QC_01.raw",11333368034,FALSE,666,2024-07-08 12:40:45.521019,2024-07-09 09:14:43.540609,2024-07-29 16:26:49.40967,"no","20240708_WFB_Plate_07_QC_01",NA,NA
"431","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/QCs/20240708_WFB_Plate_07_QC_02.raw",10125977562,FALSE,666,2024-07-09 10:34:57.194567,2024-07-09 16:29:34.263708,2024-07-29 16:28:37.033335,"no","20240708_WFB_Plate_07_QC_02",NA,NA
"432","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/QCs/20240708_WFB_Plate_07_QC_03.raw",9698154027,FALSE,666,2024-07-10 08:29:24.645334,2024-07-10 10:14:48.224314,2024-07-29 16:30:09.295475,"no","20240708_WFB_Plate_07_QC_03",NA,NA
"433","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/QCs/20240708_WFB_Plate_07_QC_04.raw",9395276661,FALSE,666,2024-07-11 06:23:43.406214,2024-07-11 09:43:27.517422,2024-07-29 16:31:43.335098,"no","20240708_WFB_Plate_07_QC_04",NA,NA
"434","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/QCs/20240708_WFB_Plate_07_QC_05.raw",9165183065,FALSE,666,2024-07-12 04:18:27.444115,2024-07-12 09:49:13.639978,2024-07-29 16:33:12.921925,"no","20240708_WFB_Plate_07_QC_05",NA,NA
"435","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/QCs/20240726_WFB_Plate_08_QC_01.raw",10176989563,FALSE,666,2024-07-26 19:34:40.57954,2024-07-27 13:05:37.953085,2024-08-05 09:47:53.824951,"no","20240726_WFB_Plate_08_QC_01",NA,NA
"436","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/QCs/20240726_WFB_Plate_08_QC_02.raw",9019312290,FALSE,666,2024-07-27 17:21:09.500422,2024-07-28 08:17:56.793535,2024-08-05 09:52:10.197443,"no","20240726_WFB_Plate_08_QC_02",NA,NA
"437","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/QCs/20240726_WFB_Plate_08_QC_03.raw",8740362744,FALSE,666,2024-07-28 15:07:09.116386,2024-07-28 22:48:56.594273,2024-08-05 09:55:34.009577,"no","20240726_WFB_Plate_08_QC_03",NA,NA
"438","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/QCs/20240726_WFB_Plate_08_QC_04.raw",8774284583,FALSE,666,2024-07-29 12:53:24.631458,2024-07-30 00:05:38.484365,2024-08-05 09:58:53.26651,"no","20240726_WFB_Plate_08_QC_04",NA,NA
"439","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/QCs/20240716_WFB_Plate_09_QC_01.raw",11316724422,FALSE,666,2024-07-16 22:24:58.11141,2024-07-17 09:18:27.345299,2024-08-02 12:23:16.524422,"no","20240716_WFB_Plate_09_QC_01",NA,NA
"440","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/QCs/20240716_WFB_Plate_09_QC_02.raw",8715379099,FALSE,666,2024-07-18 13:37:41.228144,2024-07-18 23:02:23.338419,2024-08-02 12:25:02.661648,"no","20240716_WFB_Plate_09_QC_02",NA,NA
"441","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/QCs/20240721_WFB_Plate_10_QC_02.raw",8583127749,FALSE,666,2024-07-23 01:20:05.616074,2024-07-23 08:53:28.809801,2024-08-02 14:34:42.487522,"no","20240721_WFB_Plate_10_QC_02",NA,NA
"442","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/QCs/20240716_WFB_Plate_09_QC_03.raw",8084958293,FALSE,666,2024-07-19 11:24:08.641348,2024-07-19 18:46:20.465521,2024-08-02 12:26:23.118206,"no","20240716_WFB_Plate_09_QC_03",NA,NA
"443","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/QCs/20240716_WFB_Plate_09_QC_04.raw",8707481796,FALSE,666,2024-07-20 15:38:55.866962,2024-07-20 16:32:03.061495,2024-08-02 12:27:37.837278,"no","20240716_WFB_Plate_09_QC_04",NA,NA
"444","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/QCs/20240721_WFB_Plate_10_QC_01.raw",11260157014,FALSE,666,2024-07-21 21:23:00.196093,2024-07-23 08:53:01.37915,2024-08-02 14:32:57.4555,"no","20240721_WFB_Plate_10_QC_01",NA,NA
"445","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/QCs/20240721_WFB_Plate_10_QC_05.raw",10172125105,FALSE,666,2024-07-26 11:43:34.96973,2024-07-26 17:20:15.807392,2024-08-02 14:38:41.978569,"no","20240721_WFB_Plate_10_QC_05",NA,NA
"446","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/QCs/20240615_WFB_Plate_02_QC_05.raw",5986378632,FALSE,666,2024-06-20 02:41:19.610201,2024-06-20 09:02:42.127657,2024-07-29 20:25:59.53866,"no","20240615_WFB_Plate_02_QC_05",NA,NA
"447","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/QCs/20240721_WFB_Plate_10_QC_03.raw",8099148940,FALSE,666,2024-07-23 23:07:33.37483,2024-07-24 09:28:58.163914,2024-08-02 14:36:02.207994,"no","20240721_WFB_Plate_10_QC_03",NA,NA
"448","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/QCs/20240721_WFB_Plate_10_QC_04.raw",8968561982,FALSE,666,2024-07-25 11:35:22.334454,2024-07-25 13:54:47.497835,2024-08-02 14:37:17.612309,"no","20240721_WFB_Plate_10_QC_04",NA,NA
"449","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/QCs/20240726_WFB_Plate_08_QC_05.raw",8915045171,FALSE,666,2024-07-30 10:40:23.960051,2024-07-30 17:45:03.886721,2024-08-05 10:02:14.690342,"no","20240726_WFB_Plate_08_QC_05",NA,NA
"450","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/QCs/20240716_WFB_Plate_09_QC_05.raw",9096291470,FALSE,666,2024-07-21 13:26:09.070187,2024-07-21 17:27:15.100771,2024-08-02 12:28:59.168985,"no","20240716_WFB_Plate_09_QC_05",NA,NA
"451","QC","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/QCs/20240630_WFB_Plate_05_QC_05.raw",7003984907,FALSE,666,2024-07-04 02:41:01.302261,2024-07-04 09:07:31.712257,2024-07-30 02:16:12.470421,"no","20240630_WFB_Plate_05_QC_05",NA,NA
